證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,M淨值報酬率─稅後,資產報酬率ROA,營業利益率OPM,利潤邊際NPM,負債/淨值比,M流動比率,M速動比率,M存貨週轉率 (次),M應收帳款週轉次,M營業利益成長率,M稅後淨利成長率,Return,ReturnMean_year_Label,年份,PE_ratio,PB_ratio,PS_ratio,ROE,ROA,OPM,NPM,DE_ratio,CR,QR,ITR,RTR,OIG,NIG,profitability_score,liquidity_score,efficiency_score,growth_score,valuation_score,predicted_return,訓練年份,測試年份,使用C參數,使用gamma參數,使用epsilon參數,排名
6282,康舒         ,200312,14030,21.17,0.882837605583053,1.2669,0.76842,0.13432,0.21323,0.13602,0.12931,0.58754,185.67,155.06,6.03,4.06,57.2,83.21,-4.9126,-1,2003,0.254416533416458,1.2669,0.76842,0.13432,0.21323,0.13602,0.12931,0.58754,185.67,155.06,6.03,4.06,57.2,83.21,0.15322000000000002,170.365,5.045,70.205,1.01766,51.1106783634485,2002,2003,550.3066631544277,5.099691724688294,0.02018420567539038,5
2014,中鴻         ,200312,15963,10.64,0.666931533207499,1.0019,0.40015,0.059828,0.13708,0.099016,0.054769,1.2913,96.95,28.1,6.77,50.8,-0.56,-15.31,62.218,1,2003,-0.6949706528393633,1.0019,0.40015,0.059828,0.13708,0.099016,0.054769,1.2913,96.95,28.1,6.77,50.8,-0.56,-15.31,0.08767325000000001,62.525000000000006,28.784999999999997,-7.9350000000000005,0.701025,49.05308779212193,2002,2003,550.3066631544277,5.099691724688294,0.02018420567539038,6
2418,雅新         ,200312,28630,26.05,0.78029582084411,1.3923,0.91758,0.13608,0.22046,0.17298,0.14524,0.62009,222.64,147.25,5.19,4.86,74.8,100.59,-6.4107,-1,2003,0.2589720622430454,1.3923,0.91758,0.13608,0.22046,0.17298,0.14524,0.62009,222.64,147.25,5.19,4.86,74.8,100.59,0.16869,184.945,5.025,87.695,1.15494,47.79753352951023,2002,2003,550.3066631544277,5.099691724688294,0.02018420567539038,7
1402,遠東新       ,200312,59964,10.16,0.399019969034556,0.58492,0.42996,0.022221,0.05343,0.094211,0.049321,1.4045,107.45,72.02,7.4,9.79,-4.37,25.38,67.9134,1,2003,0.4003151930529869,0.58492,0.42996,0.022221,0.05343,0.094211,0.049321,1.4045,107.45,72.02,7.4,9.79,-4.37,25.38,0.054795750000000004,89.735,8.594999999999999,10.504999999999999,0.50744,47.72841966771877,2002,2003,550.3066631544277,5.099691724688294,0.02018420567539038,8
1216,統一         ,200312,47361,8.95,0.0547917899197324,0.71772,0.48721,0.024342,0.061263,0.0040143,0.047371,1.5167,81.1,51.09,8.71,9.83,-45.46,167.22,24.1341,1,2003,0.05352230562419384,0.71772,0.48721,0.024342,0.061263,0.0040143,0.047371,1.5167,81.1,51.09,8.71,9.83,-45.46,167.22,0.034247575,66.095,9.27,60.879999999999995,0.602465,47.545758397602825,2002,2003,550.3066631544277,5.099691724688294,0.02018420567539038,9
2392,正崴         ,200312,15063,31.61,0.864147529031203,1.0213,0.56036,0.067098,0.11337,0.075171,0.062207,0.68957,138.36,101.06,8.07,4.4,-12.93,-3.14,16.229,1,2003,-10.066882186905154,1.0213,0.56036,0.067098,0.11337,0.075171,0.062207,0.68957,138.36,101.06,8.07,4.4,-12.93,-3.14,0.0794615,119.71000000000001,6.235,-8.035,0.79083,46.204205213696255,2002,2003,550.3066631544277,5.099691724688294,0.02018420567539038,10
3010,華立         ,200412,7210,23.62,0.347261312721634,1.0111,0.31992,0.12057,0.24195,0.074219,0.078135,1.0067,151.22,99.03,6.98,3.75,30.34,29.98,74.4708,1,2004,0.7878585461021166,1.0111,0.31992,0.12057,0.24195,0.074219,0.078135,1.0067,151.22,99.03,6.98,3.75,30.34,29.98,0.12871849999999999,125.125,5.365,30.16,0.66551,24.464823709843763,2003,2004,521.1241220123175,7.731295013075746,0.017961261893981638,1
9910,豐泰         ,200412,14585,19.56,0.785070081934006,1.266,0.39732,0.075641,0.10441,0.082114,0.057525,0.38039,185.38,122.25,9.25,16.45,-2.63,-0.91,13.1391,-1,2004,-21.49452911486716,1.266,0.39732,0.075641,0.10441,0.082114,0.057525,0.38039,185.38,122.25,9.25,16.45,-2.63,-0.91,0.07992250000000001,153.815,12.85,-1.77,0.8316600000000001,13.278698164368553,2003,2004,521.1241220123175,7.731295013075746,0.017961261893981638,2
9904,寶成         ,200412,59041,15.32,0.784232598231741,0.97704,0.23657,0.030772,0.070004,0.078179,0.033846,1.2749,157.08,108.98,6.91,8.54,-1.27,-17.01,-12.4021,-1,2004,-0.9006467313725297,0.97704,0.23657,0.030772,0.070004,0.078179,0.033846,1.2749,157.08,108.98,6.91,8.54,-1.27,-17.01,0.053200250000000004,133.03,7.725,-9.14,0.606805,12.717334570873906,2003,2004,521.1241220123175,7.731295013075746,0.017961261893981638,3
1216,統一         ,200412,56031,11.11,0.109334239524346,0.90768,0.54918,0.021111,0.054255,0.0046489,0.03825,1.57,72.01,47.41,9.06,10.72,27.53,0.34,-3.6004,-1,2004,32.67637448125152,0.90768,0.54918,0.021111,0.054255,0.0046489,0.03825,1.57,72.01,47.41,9.06,10.72,27.53,0.34,0.029566225,59.71,9.89,13.935,0.72843,12.678041606433023,2003,2004,521.1241220123175,7.731295013075746,0.017961261893981638,4
1434,福懋         ,200412,26393,10.74,0.986968274783658,0.78451,0.61231,0.048679,0.093728,0.040217,0.074008,0.92541,128.71,70.98,4.19,9.13,-2.27,30.98,9.6834,-1,2004,0.3466752631802691,0.78451,0.61231,0.048679,0.093728,0.040217,0.074008,0.92541,128.71,70.98,4.19,9.13,-2.27,30.98,0.064158,99.845,6.66,14.355,0.69841,11.966099972830671,2003,2004,521.1241220123175,7.731295013075746,0.017961261893981638,5
2515,中工         ,200412,9498,5.57,0.179301843821789,0.481,0.68681,0.0031267,0.007378,0.015861,0.010545,1.3597,150.05,30.88,0.56,2.88,67.18,33.95,-29.0844,-1,2004,0.16406479634566137,0.481,0.68681,0.0031267,0.007378,0.015861,0.010545,1.3597,150.05,30.88,0.56,2.88,67.18,33.95,0.009227675,90.465,1.72,50.565000000000005,0.583905,10.806495055912698,2003,2004,521.1241220123175,7.731295013075746,0.017961261893981638,6
1717,長興         ,200412,12665,10.17,0.138648971592595,0.58081,0.25852,0.050677,0.1173,0.077009,0.052953,1.3146,169.04,102.27,5.12,4.2,83.13,52.13,36.2832,1,2004,0.19508919633437183,0.58081,0.25852,0.050677,0.1173,0.077009,0.052953,1.3146,169.04,102.27,5.12,4.2,83.13,52.13,0.07448474999999999,135.655,4.66,67.63,0.41966500000000007,9.367046007080404,2003,2004,521.1241220123175,7.731295013075746,0.017961261893981638,7
2014,中鴻         ,200412,25950,17.26,0.271421624417515,1.5101,0.45101,0.053208,0.1189,0.08938,0.035503,1.2347,123.62,14.73,6.51,48.77,37.04,-1.59,-58.8644,-1,2004,-10.85535273921556,1.5101,0.45101,0.053208,0.1189,0.08938,0.035503,1.2347,123.62,14.73,6.51,48.77,37.04,-1.59,0.07424775,69.175,27.64,17.724999999999998,0.9805550000000001,8.9283959124435,2003,2004,521.1241220123175,7.731295013075746,0.017961261893981638,8
9917,中保         ,200412,16785,27.16,0.26013019411244,1.4923,1.6734,0.10866,0.15707,0.21626,0.1782,0.44548,140.03,134.15,58.2,12.63,2.65,9.84,38.4021,1,2004,2.7601623211217157,1.4923,1.6734,0.10866,0.15707,0.21626,0.1782,0.44548,140.03,134.15,58.2,12.63,2.65,9.84,0.1650475,137.09,35.415,6.245,1.58285,7.472042183644131,2003,2004,521.1241220123175,7.731295013075746,0.017961261893981638,9
2201,裕隆         ,200412,51356,29.93,0.669042590081555,0.93913,0.76274,0.060965,0.10888,0.1063,0.10479,0.78601,149.45,128.94,8.13,2.64,45.91,-8.75,2.9402,-1,2004,-3.420571819493922,0.93913,0.76274,0.060965,0.10888,0.1063,0.10479,0.78601,149.45,128.94,8.13,2.64,45.91,-8.75,0.09523374999999999,139.195,5.385000000000001,18.58,0.850935,7.310286822210566,2003,2004,521.1241220123175,7.731295013075746,0.017961261893981638,10
2315,神達         ,200512,55839,33.51,0.273216707999963,1.6235,0.44226,0.080951,0.1989,0.055215,0.058959,1.457,124.05,77.69,7.14,5.9,182.32,128.71,-7.6992,-1,2005,0.2603527289227509,1.6235,0.44226,0.080951,0.1989,0.055215,0.058959,1.457,124.05,77.69,7.14,5.9,182.32,128.71,0.09850624999999999,100.87,6.52,155.515,1.03288,38.86291808227459,2004,2005,766.5848287131523,6.173651826805284,0.07502202469697046,1
2392,正崴         ,200512,32359,67.85,0.85857053125921,2.0437,0.72397,0.057959,0.15048,0.062002,0.055817,1.5963,129.22,94.19,7.11,4.04,7.52,23.12,23.2572,-1,2005,2.9346884543819867,2.0437,0.72397,0.057959,0.15048,0.062002,0.055817,1.5963,129.22,94.19,7.11,4.04,7.52,23.12,0.0815645,111.705,5.575,15.32,1.383835,38.66075113157676,2004,2005,766.5848287131523,6.173651826805284,0.07502202469697046,2
6121,新普         ,200512,9337,38.48,0.497948815018947,1.212,0.3954,0.14069,0.26273,0.11744,0.087197,0.86739,181.57,116.68,6.03,5.74,26.91,41.4,78.8981,1,2005,0.9294685765828846,1.212,0.3954,0.14069,0.26273,0.11744,0.087197,0.86739,181.57,116.68,6.03,5.74,26.91,41.4,0.15201425,149.125,5.885,34.155,0.8037,23.87163787202674,2004,2005,766.5848287131523,6.173651826805284,0.07502202469697046,3
6188,廣明         ,200512,9792,26.91,0.910187830728141,1.07,0.52212,0.10121,0.22978,0.11109,0.11213,1.2704,146.88,125.9,8.18,5.31,94.75,113.2,41.8432,1,2005,0.23772084595652962,1.07,0.52212,0.10121,0.22978,0.11109,0.11213,1.2704,146.88,125.9,8.18,5.31,94.75,113.2,0.1385525,136.39,6.744999999999999,103.975,0.79606,21.45682342749788,2004,2005,766.5848287131523,6.173651826805284,0.07502202469697046,4
2377,微星         ,200512,15642,13.21,0.584641303355111,0.51221,0.13911,0.029291,0.058291,0.011094,0.015831,0.99005,155.36,93.48,5.93,7.0,139.09,161.7,48.5995,1,2005,0.08169449547498767,0.51221,0.13911,0.029291,0.058291,0.011094,0.015831,0.99005,155.36,93.48,5.93,7.0,139.09,161.7,0.028626750000000003,124.42000000000002,6.465,150.39499999999998,0.32566000000000006,21.38550718475811,2004,2005,766.5848287131523,6.173651826805284,0.07502202469697046,5
3024,憶聲         ,200512,9240,20.01,0.854851683090675,1.1702,0.38459,0.094551,0.14141,0.058148,0.051764,0.49563,295.76,224.1,7.58,10.64,11.57,33.71,-13.1934,-1,2005,0.5935923882055062,1.1702,0.38459,0.094551,0.14141,0.058148,0.051764,0.49563,295.76,224.1,7.58,10.64,11.57,33.71,0.08646825,259.93,9.11,22.64,0.777395,19.166932488616467,2004,2005,766.5848287131523,6.173651826805284,0.07502202469697046,6
2347,聯強         ,200512,37214,22.12,0.23693038411287,0.92205,0.14285,0.059911,0.12998,0.019826,0.020387,1.1696,163.92,95.99,9.95,8.55,0.42,16.0,18.3544,-1,2005,1.3824999135937555,0.92205,0.14285,0.059911,0.12998,0.019826,0.020387,1.1696,163.92,95.99,9.95,8.55,0.42,16.0,0.057526,129.95499999999998,9.25,8.21,0.53245,18.299305288538783,2004,2005,766.5848287131523,6.173651826805284,0.07502202469697046,7
6153,嘉聯益       ,200512,9483,25.36,0.763673323663761,1.3354,0.91322,0.086956,0.14022,0.12112,0.095879,0.61251,214.65,164.44,4.56,3.16,-32.4,-32.4,-14.0379,-1,2005,-0.7827160735406196,1.3354,0.91322,0.086956,0.14022,0.12112,0.095879,0.61251,214.65,164.44,4.56,3.16,-32.4,-32.4,0.11104375000000001,189.54500000000002,3.86,-32.4,1.12431,18.0409830444343,2004,2005,766.5848287131523,6.173651826805284,0.07502202469697046,8
2023,燁輝         ,200512,14311,8.47,0.826573979042765,0.46208,0.26719,0.031224,0.062113,0.041639,0.036089,0.98929,173.61,88.94,6.91,9.18,-67.07,-54.81,42.1488,1,2005,-0.15453384700846282,0.46208,0.26719,0.031224,0.062113,0.041639,0.036089,0.98929,173.61,88.94,6.91,9.18,-67.07,-54.81,0.042766250000000006,131.275,8.045,-60.94,0.364635,17.85244129916475,2004,2005,766.5848287131523,6.173651826805284,0.07502202469697046,9
1101,台泥         ,200512,66313,17.5,0.594974298809596,0.89882,0.83933,0.036455,0.086214,0.1664,0.091863,1.3649,140.06,107.68,14.27,8.55,10.91,33.07,35.8857,1,2005,0.5291805101548077,0.89882,0.83933,0.036455,0.086214,0.1664,0.091863,1.3649,140.06,107.68,14.27,8.55,10.91,33.07,0.09523300000000001,123.87,11.41,21.990000000000002,0.869075,17.471779387414166,2004,2005,766.5848287131523,6.173651826805284,0.07502202469697046,10
2350,環電         ,200612,16405,13.83,0.262964033730157,0.91589,0.2335,0.044337,0.10146,0.034399,0.025877,1.2885,139.2,95.55,7.9,4.96,84.05,101.87,18.6551,1,2006,0.13576126302384153,0.91589,0.2335,0.044337,0.10146,0.034399,0.025877,1.2885,139.2,95.55,7.9,4.96,84.05,101.87,0.05151825000000001,117.375,6.43,92.96000000000001,0.574695,75.86647659014292,2005,2006,545.0506317356143,5.106522735223457,0.04041995496082121,1
1907,永豐餘       ,200612,22105,11.96,0.831129575710113,0.84763,0.4731,0.019893,0.045821,-0.0051352,0.028278,1.3034,125.45,85.87,6.96,5.02,-122.31,-20.88,-9.8662,-1,2006,-0.5727969622987051,0.84763,0.4731,0.019893,0.045821,-0.0051352,0.028278,1.3034,125.45,85.87,6.96,5.02,-122.31,-20.88,0.0222142,105.66,5.99,-71.595,0.660365,52.76043443850094,2005,2006,545.0506317356143,5.106522735223457,0.04041995496082121,2
4906,正文         ,200612,15153,49.04,0.980454849430374,1.5249,0.63838,0.071129,0.12354,0.065404,0.052446,0.73682,217.8,152.75,7.06,4.8,74.7,100.94,-13.6419,-1,2006,0.48583316340565524,1.5249,0.63838,0.071129,0.12354,0.065404,0.052446,0.73682,217.8,152.75,7.06,4.8,74.7,100.94,0.07812975,185.275,5.93,87.82,1.08164,48.63637513400137,2005,2006,545.0506317356143,5.106522735223457,0.04041995496082121,3
1504,東元         ,200612,31715,13.78,0.470763245866957,0.67982,0.62353,0.034077,0.059966,0.034841,0.056915,0.75974,158.03,88.89,3.05,5.28,352.04,28.26,1.2337,-1,2006,0.4876149862839707,0.67982,0.62353,0.034077,0.059966,0.034841,0.056915,0.75974,158.03,88.89,3.05,5.28,352.04,28.26,0.04644975,123.46000000000001,4.165,190.15,0.651675,43.33590620979696,2005,2006,545.0506317356143,5.106522735223457,0.04041995496082121,4
2411,飛瑞         ,200612,16941,32.57,0.309369242422749,2.3314,1.0271,0.093695,0.16842,0.077747,0.075254,0.79752,174.4,147.88,11.22,3.97,-18.37,-15.46,44.2125,1,2006,-2.1067271737857163,2.3314,1.0271,0.093695,0.16842,0.077747,0.075254,0.79752,174.4,147.88,11.22,3.97,-18.37,-15.46,0.103779,161.14,7.595000000000001,-16.915,1.67925,41.83391035200806,2005,2006,545.0506317356143,5.106522735223457,0.04041995496082121,5
2103,台橡         ,200612,15402,17.41,0.991703720961955,1.0895,0.50906,0.12052,0.17364,0.13295,0.091764,0.44084,221.18,158.69,10.61,10.24,17.24,25.69,94.0839,1,2006,0.6776955750215813,1.0895,0.50906,0.12052,0.17364,0.13295,0.091764,0.44084,221.18,158.69,10.61,10.24,17.24,25.69,0.1297185,189.935,10.425,21.465,0.79928,40.45371985500452,2005,2006,545.0506317356143,5.106522735223457,0.04041995496082121,6
3026,禾伸堂       ,200612,13331,37.74,0.543299433085109,1.3684,0.66596,0.09056,0.12572,0.12029,0.081912,0.38824,251.66,185.83,6.72,3.72,13.44,17.43,-5.1404,-1,2006,2.165232233778988,1.3684,0.66596,0.09056,0.12572,0.12029,0.081912,0.38824,251.66,185.83,6.72,3.72,13.44,17.43,0.10462049999999999,218.745,5.22,15.434999999999999,1.01718,38.00666486914112,2005,2006,545.0506317356143,5.106522735223457,0.04041995496082121,7
2504,國產         ,200612,20785,14.64,0.582746806361791,1.0266,1.0502,0.035061,0.060493,0.07902,0.063553,0.72538,125.64,98.3,6.5,2.99,-2.62,1.18,-14.0027,-1,2006,12.406769146805809,1.0266,1.0502,0.035061,0.060493,0.07902,0.063553,0.72538,125.64,98.3,6.5,2.99,-2.62,1.18,0.05953175,111.97,4.745,-0.7200000000000001,1.0384,35.688960904197586,2005,2006,545.0506317356143,5.106522735223457,0.04041995496082121,8
2023,燁輝         ,200612,19833,12.04,0.0363820304478321,0.65649,0.33296,0.042396,0.079233,0.060167,0.040271,0.86887,135.96,51.62,5.53,12.13,77.22,33.67,-13.206,-1,2006,0.35758834696797304,0.65649,0.33296,0.042396,0.079233,0.060167,0.040271,0.86887,135.96,51.62,5.53,12.13,77.22,33.67,0.055516750000000004,93.79,8.83,55.445,0.49472499999999997,35.17485737074687,2005,2006,545.0506317356143,5.106522735223457,0.04041995496082121,9
1904,正隆         ,200612,14021,11.28,0.00034146221813891,0.76113,0.41547,0.020723,0.042468,0.040962,0.026551,1.0493,151.99,85.85,5.05,5.01,125.61,222.7,-13.2092,-1,2006,0.050651099907269424,0.76113,0.41547,0.020723,0.042468,0.040962,0.026551,1.0493,151.99,85.85,5.05,5.01,125.61,222.7,0.032676,118.92,5.029999999999999,174.155,0.5883,34.68950852581203,2005,2006,545.0506317356143,5.106522735223457,0.04041995496082121,10
6191,精成科       ,200712,13613,31.35,0.637151222525225,1.0077,0.26234,0.06463,0.13298,0.055058,0.039735,1.0576,168.0,130.39,10.37,4.44,-7.88,-13.12,-72.823,-1,2007,-2.389481889442217,1.0077,0.26234,0.06463,0.13298,0.055058,0.039735,1.0576,168.0,130.39,10.37,4.44,-7.88,-13.12,0.07310075,149.195,7.404999999999999,-10.5,0.63502,49.01123652904911,2006,2007,615.3567580492034,7.139828428956663,0.02156653851446744,1
2350,環電         ,200712,19640,16.41,0.651997167217003,1.0573,0.25493,0.047954,0.11902,0.035145,0.028689,1.482,135.77,100.32,8.2,4.81,25.04,35.69,-53.0774,-1,2007,0.45979264612517107,1.0573,0.25493,0.047954,0.11902,0.035145,0.028689,1.482,135.77,100.32,8.2,4.81,25.04,35.69,0.057702,118.045,6.504999999999999,30.365,0.656115,46.78218461831049,2006,2007,615.3567580492034,7.139828428956663,0.02156653851446744,2
1326,台化         ,200712,458552,66.97,0.0513137568167955,1.4213,1.4222,0.11328,0.17805,0.097078,0.18332,0.57174,198.68,139.84,6.37,13.95,32.0,46.4,-46.379,1,2007,1.44331893441123,1.4213,1.4222,0.11328,0.17805,0.097078,0.18332,0.57174,198.68,139.84,6.37,13.95,32.0,46.4,0.142932,169.26,10.16,39.2,1.4217499999999998,28.018014961542164,2006,2007,615.3567580492034,7.139828428956663,0.02156653851446744,3
1210,大成         ,200712,15188,27.82,0.333428186460866,1.3248,0.19576,0.043512,0.087954,0.029842,0.019558,1.0214,163.21,83.08,8.98,13.78,96.04,50.0,-23.3645,1,2007,0.5563999888720003,1.3248,0.19576,0.043512,0.087954,0.029842,0.019558,1.0214,163.21,83.08,8.98,13.78,96.04,50.0,0.0452165,123.14500000000001,11.379999999999999,73.02000000000001,0.76028,27.02318238230373,2006,2007,615.3567580492034,7.139828428956663,0.02156653851446744,4
2368,金像電       ,200712,14791,25.72,0.427193551101288,1.4393,0.67101,0.052921,0.14874,0.086665,0.069363,1.8107,114.71,94.21,8.86,2.86,20.11,6.63,-73.8725,-1,2007,3.8793357648060685,1.4393,0.67101,0.052921,0.14874,0.086665,0.069363,1.8107,114.71,94.21,8.86,2.86,20.11,6.63,0.08942225000000001,104.46,5.859999999999999,13.37,1.055155,25.259145749508328,2006,2007,615.3567580492034,7.139828428956663,0.02156653851446744,5
9921,巨大         ,200712,20341,51.37,0.330202242514021,1.8789,0.43501,0.085249,0.23042,0.069595,0.054788,1.7029,142.9,86.97,4.33,5.2,54.11,80.23,9.7722,1,2007,0.6402841749933419,1.8789,0.43501,0.085249,0.23042,0.069595,0.054788,1.7029,142.9,86.97,4.33,5.2,54.11,80.23,0.11001300000000001,114.935,4.765000000000001,67.17,1.156955,24.108608693654354,2006,2007,615.3567580492034,7.139828428956663,0.02156653851446744,6
3367,英華達       ,200712,30056,44.22,0.973704902674984,1.5344,0.22036,0.085826,0.24413,0.039469,0.035067,1.8445,126.37,91.95,10.6,6.37,47.12,58.17,-59.498,-1,2007,0.7601856496443932,1.5344,0.22036,0.085826,0.24413,0.039469,0.035067,1.8445,126.37,91.95,10.6,6.37,47.12,58.17,0.101123,109.16,8.485,52.644999999999996,0.87738,22.554461865692126,2006,2007,615.3567580492034,7.139828428956663,0.02156653851446744,7
3019,亞光         ,200712,23011,80.5,0.618091239046974,1.3227,0.60241,0.094986,0.13531,0.070628,0.06455,0.42451,202.93,162.8,13.04,8.68,4.25,-1.22,-53.3168,-1,2007,-65.98366064234479,1.3227,0.60241,0.094986,0.13531,0.070628,0.06455,0.42451,202.93,162.8,13.04,8.68,4.25,-1.22,0.09136849999999999,182.865,10.86,1.5150000000000001,0.962555,21.21870444486623,2006,2007,615.3567580492034,7.139828428956663,0.02156653851446744,8
2526,大陸         ,200712,15042,15.84,0.740905302893588,0.81314,0.56693,0.039131,0.090299,0.058825,0.069353,1.3076,110.12,42.46,2.5,6.44,14.96,-26.9,-46.0227,1,2007,-0.5888476055333682,0.81314,0.56693,0.039131,0.090299,0.058825,0.069353,1.3076,110.12,42.46,2.5,6.44,14.96,-26.9,0.064402,76.29,4.470000000000001,-5.969999999999999,0.690035,20.812261729223053,2006,2007,615.3567580492034,7.139828428956663,0.02156653851446744,9
2104,中橡         ,200712,15001,28.36,0.506794524055503,0.90752,0.64469,0.043144,0.079386,0.10272,0.064149,0.84003,175.09,110.87,5.24,4.82,-2.49,50.76,0.95205,1,2007,0.5587076328071783,0.90752,0.64469,0.043144,0.079386,0.10272,0.064149,0.84003,175.09,110.87,5.24,4.82,-2.49,50.76,0.07234975,142.98000000000002,5.03,24.134999999999998,0.776105,18.955955796162932,2006,2007,615.3567580492034,7.139828428956663,0.02156653851446744,10
9921,巨大         ,200812,21570,56.39,0.975957517879964,1.7964,0.4023,0.094784,0.25602,0.076961,0.059241,1.7011,133.23,72.35,4.3,5.16,38.62,39.14,50.7891,-1,2008,1.4407255635992449,1.7964,0.4023,0.094784,0.25602,0.076961,0.059241,1.7011,133.23,72.35,4.3,5.16,38.62,39.14,0.1217515,102.78999999999999,4.73,38.879999999999995,1.09935,-5.591615831911746,2007,2008,519.6548144595187,6.5875427641313715,0.02889560527880592,1
9910,豐泰         ,200812,7550,12.96,0.173572161534717,0.85095,0.2336,0.046219,0.081145,0.045744,0.032477,0.75565,138.6,80.57,9.21,11.79,12.15,-19.94,100.7716,-1,2008,-0.6499498821439259,0.85095,0.2336,0.046219,0.081145,0.045744,0.032477,0.75565,138.6,80.57,9.21,11.79,12.15,-19.94,0.051396250000000004,109.585,10.5,-3.8950000000000005,0.542275,-28.145552492454488,2007,2008,519.6548144595187,6.5875427641313715,0.02889560527880592,2
1503,士電         ,200812,16671,30.42,0.827142322836315,1.2612,0.9024,0.02918,0.061862,0.05385,0.044903,1.1201,130.28,54.54,2.56,4.55,-17.69,-23.35,30.9665,-1,2008,-1.3027837817038022,1.2612,0.9024,0.02918,0.061862,0.05385,0.044903,1.1201,130.28,54.54,2.56,4.55,-17.69,-23.35,0.04744875,92.41,3.5549999999999997,-20.520000000000003,1.0818,-30.1396901704748,2007,2008,519.6548144595187,6.5875427641313715,0.02889560527880592,3
1513,中興電       ,200812,7320,13.65,0.411421827387765,0.90338,0.5551,0.031959,0.0652,0.038856,0.041578,1.0401,128.92,44.44,2.23,8.61,-37.54,-47.0,39.707,-1,2008,-0.2904255380941604,0.90338,0.5551,0.031959,0.0652,0.038856,0.041578,1.0401,128.92,44.44,2.23,8.61,-37.54,-47.0,0.04439825,86.67999999999999,5.42,-42.269999999999996,0.72924,-32.77777953402399,2007,2008,519.6548144595187,6.5875427641313715,0.02889560527880592,4
1101,台泥         ,200812,88724,24.4,0.775027813981967,1.1152,1.0235,0.030831,0.063838,0.062754,0.073414,1.0706,111.71,84.44,10.17,8.72,-61.8,-41.97,30.6557,-1,2008,-0.5813676574069014,1.1152,1.0235,0.030831,0.063838,0.062754,0.073414,1.0706,111.71,84.44,10.17,8.72,-61.8,-41.97,0.057709250000000004,98.07499999999999,9.445,-51.885,1.06935,-33.54024529336591,2007,2008,519.6548144595187,6.5875427641313715,0.02889560527880592,5
9933,中鼎         ,200812,14333,20.01,0.13600738862009,1.2705,0.24111,0.037519,0.14035,0.035957,0.029017,2.7407,128.27,50.57,4.23,15.17,22.63,18.51,53.1234,-1,2008,1.0810372187446127,1.2705,0.24111,0.037519,0.14035,0.035957,0.029017,2.7407,128.27,50.57,4.23,15.17,22.63,18.51,0.06071075000000001,89.42,9.7,20.57,0.755805,-33.66323622264137,2007,2008,519.6548144595187,6.5875427641313715,0.02889560527880592,6
2912,統一超       ,200812,71748,65.08,0.847910522313782,3.6216,0.40823,0.05523,0.18736,0.03913,0.024124,2.3924,93.62,62.25,12.5,63.98,13.02,-5.25,12.984,-1,2008,-12.396192837370064,3.6216,0.40823,0.05523,0.18736,0.03913,0.024124,2.3924,93.62,62.25,12.5,63.98,13.02,-5.25,0.07646099999999999,77.935,38.239999999999995,3.885,2.014915,-34.35609033829302,2007,2008,519.6548144595187,6.5875427641313715,0.02889560527880592,7
2373,震旦行       ,200812,7524,20.54,0.606217932572783,1.3025,0.52251,0.053688,0.10218,0.05109,0.046483,0.90315,122.26,89.42,6.83,7.47,27.15,14.1,72.298,-1,2008,1.456737485337767,1.3025,0.52251,0.053688,0.10218,0.05109,0.046483,0.90315,122.26,89.42,6.83,7.47,27.15,14.1,0.06336025,105.84,7.15,20.625,0.912505,-34.435422948080074,2007,2008,519.6548144595187,6.5875427641313715,0.02889560527880592,8
1504,東元         ,200812,18413,9.36,0.332117891828341,0.50759,0.36894,0.02773,0.053,0.058721,0.040163,0.91126,179.56,93.87,2.9,5.43,0.87,-33.73,43.5897,-1,2008,-0.27749778468715636,0.50759,0.36894,0.02773,0.053,0.058721,0.040163,0.91126,179.56,93.87,2.9,5.43,0.87,-33.73,0.0449035,136.715,4.165,-16.43,0.438265,-34.47925414096518,2007,2008,519.6548144595187,6.5875427641313715,0.02889560527880592,9
9907,統一實       ,200812,14362,8.66,0.0702135239869584,0.72469,0.49093,0.027272,0.058422,0.062597,0.041245,1.1422,85.95,31.84,4.89,10.5,-23.49,-18.76,34.873,-1,2008,-0.46162049368979174,0.72469,0.49093,0.027272,0.058422,0.062597,0.041245,1.1422,85.95,31.84,4.89,10.5,-23.49,-18.76,0.047384,58.895,7.695,-21.125,0.60781,-34.942539528420376,2007,2008,519.6548144595187,6.5875427641313715,0.02889560527880592,10
